,Level of study?,Age?,Used smartphone/computer/laptop previously before online class?,Result increased after online education  (comparatively)?,Knowledge increased after online education (comparatively)?,Happy with online education?,Education Institute Area?,Have Internet availability?,Broadband / Mobile Internet?,Total hours of study before online education?,Total hours of study after online education?,Class performance increased in online education?,Institute Type,Current location (During Study) ?,Gender,Faced any issue with online class?,Preferred device for an online course
4451,0,22.0,1,1,1,0,1,1,0,6,2,1,0,1,0,1,1
4452,0,22.0,1,1,0,0,1,1,0,3,3,1,0,1,1,1,1
4453,0,23.0,1,1,0,0,0,1,0,5,3,0,1,1,0,0,0
4454,1,19.0,0,1,1,0,1,1,0,6,3,1,0,1,0,1,0
4455,0,26.0,1,1,1,0,0,0,1,4,3,0,1,1,1,1,0
4459,0,26.0,1,1,0,1,1,1,0,4,2,1,1,0,0,1,1
4460,0,25.0,1,1,0,0,0,1,1,5,4,0,0,1,0,1,0
4461,0,25.0,0,1,0,0,1,1,1,5,4,0,0,1,1,0,0
4463,0,23.0,1,1,0,0,0,1,0,6,4,0,1,1,1,1,0
4465,1,21.0,1,1,0,0,1,1,1,4,3,1,0,1,1,0,1
4469,0,26.0,1,1,0,0,1,1,1,5,3,1,1,1,1,0,1
4471,0,26.0,1,1,1,0,0,1,0,4,2,0,0,0,0,1,0
4472,0,24.0,1,1,0,0,1,1,1,4,3,0,0,1,0,1,0
4474,1,22.0,0,1,1,0,1,1,0,5,3,0,0,0,0,1,1
4475,0,24.0,1,1,1,0,1,0,1,6,2,1,0,0,0,1,0
4477,0,24.0,1,1,1,0,0,1,0,4,3,1,1,0,0,1,0
4478,1,18.0,1,1,1,0,1,1,1,6,2,0,1,1,1,0,0
4479,0,23.0,1,1,1,0,0,1,0,5,3,0,0,1,0,1,1
4481,1,25.0,1,1,1,0,1,0,1,4,4,1,1,1,1,1,0
4482,1,20.0,1,1,0,1,1,1,0,4,2,1,0,1,1,1,1
4484,0,24.0,1,1,0,0,1,1,1,5,2,0,1,1,0,0,0
4485,1,24.0,0,1,0,0,1,1,1,4,3,0,0,0,0,1,0
4487,0,26.0,1,1,0,0,1,1,0,5,2,0,0,0,1,0,1
4488,1,18.0,1,1,0,0,1,1,0,4,3,0,0,1,1,1,1
4490,1,18.0,1,1,1,1,0,1,0,4,4,1,0,1,1,0,0
4492,0,26.0,1,1,1,1,1,0,1,4,3,0,1,1,1,1,0
4493,1,21.0,1,1,1,0,1,1,0,5,3,1,0,1,1,0,1
4494,0,22.0,1,1,0,0,0,1,1,4,4,0,0,0,1,1,0
4495,1,20.0,1,1,0,0,1,1,0,3,4,0,0,1,1,0,1
4496,0,25.0,0,1,0,0,1,1,0,3,3,0,0,1,0,0,0
4497,1,20.0,0,1,0,1,1,1,0,5,2,0,0,1,1,1,0
4498,1,22.0,1,1,0,1,1,1,1,4,2,0,1,1,0,1,1
4499,1,21.0,1,1,1,0,1,1,0,4,2,1,0,1,0,1,1
4504,1,22.0,0,1,0,0,0,1,1,4,2,0,1,1,1,0,0
4506,1,22.0,0,1,1,0,1,1,1,4,3,1,0,1,0,0,0
4508,0,23.0,1,1,0,1,1,1,1,5,4,0,1,1,0,1,1
4510,1,20.0,1,1,1,0,1,1,0,4,3,0,1,0,1,0,1
4513,0,22.0,1,1,0,1,1,1,1,6,4,1,0,0,1,1,1
4515,1,24.0,0,1,1,0,1,1,0,3,3,0,0,0,1,0,1
4518,0,24.0,0,1,1,1,0,1,1,4,3,0,0,1,0,0,1
4519,0,25.0,1,1,1,1,0,1,0,4,3,0,0,1,1,1,1
4522,1,18.0,1,1,0,1,1,1,0,4,2,0,1,0,0,1,1
4523,1,18.0,0,1,0,0,1,0,1,6,2,0,0,1,0,0,0
4524,0,25.0,1,1,0,0,1,1,0,5,2,0,0,0,1,1,1
4525,1,18.0,1,1,0,0,1,1,0,4,2,1,0,1,0,0,1
4528,0,24.0,1,1,1,0,0,1,0,5,4,0,0,1,0,0,0
4529,0,22.0,1,1,1,1,1,0,1,4,2,1,1,0,0,0,0
4532,0,23.0,1,1,0,1,1,1,0,5,3,0,1,1,1,1,1
4535,0,23.0,1,1,0,0,0,0,0,5,2,1,0,1,1,1,0
4537,0,22.0,1,1,0,0,1,1,0,6,2,0,1,1,1,0,0
4538,1,19.0,0,1,0,0,1,1,0,6,3,0,0,1,1,1,1
4541,0,25.0,1,1,1,0,1,1,0,5,3,0,0,1,1,0,1
4542,0,26.0,1,1,0,1,1,1,1,5,2,1,0,1,1,1,0
4543,1,22.0,0,1,1,0,1,1,1,4,2,1,1,1,0,1,1
4545,0,25.0,0,1,1,0,1,1,0,3,2,0,0,0,1,1,1
4550,0,26.0,1,1,1,0,1,1,0,4,3,1,1,0,0,1,0
4553,1,22.0,1,1,0,1,1,1,1,6,2,0,0,1,0,0,0
4554,0,25.0,1,1,0,0,1,1,0,6,3,0,1,1,1,0,0
4556,1,20.0,1,1,0,1,1,1,1,4,2,1,0,0,0,1,0
4557,1,20.0,1,1,1,0,1,1,0,4,4,0,0,0,1,0,0
4559,0,22.0,1,1,0,0,1,1,1,5,3,1,0,1,1,0,1
4561,0,26.0,1,1,0,0,1,1,1,4,3,0,0,0,1,1,1
4563,0,22.0,1,1,0,0,1,1,1,5,2,1,1,1,0,0,0
4564,0,22.0,1,1,1,0,1,1,1,4,4,1,0,1,1,0,1
4566,1,22.0,1,1,0,0,1,1,0,4,2,0,0,1,1,1,1
4567,0,21.0,1,1,0,1,1,0,1,3,4,0,0,1,1,0,1
4568,1,26.0,1,1,0,0,1,1,1,6,3,1,0,0,1,1,0
4570,1,22.0,1,1,0,0,1,1,0,5,2,1,1,0,1,0,0
4572,1,21.0,0,1,0,0,1,0,1,4,3,1,0,1,0,0,0
4574,1,20.0,1,1,0,0,1,1,0,5,4,0,1,0,1,1,0
4575,0,22.0,1,1,1,1,1,1,1,4,4,0,1,1,1,0,1
4576,1,26.0,1,1,0,1,1,1,1,5,4,0,0,1,1,0,1
4578,0,25.0,0,1,0,1,1,1,0,4,4,0,1,1,1,1,0
4579,1,20.0,0,1,0,0,1,1,0,5,3,1,0,1,0,1,0
4581,0,24.0,1,1,0,0,1,1,0,3,4,1,0,0,0,1,1
4589,1,24.0,0,1,0,0,0,1,1,5,3,0,0,1,0,0,1
4590,0,23.0,1,1,0,0,1,0,1,4,2,1,0,1,1,0,1
4591,0,22.0,1,1,1,0,1,0,1,4,2,1,0,0,1,0,0
4592,0,25.0,1,1,1,0,1,1,0,4,4,1,0,1,0,1,0
4593,0,23.0,1,1,1,1,1,1,0,3,2,1,0,0,0,1,1
4594,0,22.0,1,1,0,1,1,0,0,5,3,1,0,1,1,1,1
4595,0,21.0,1,1,0,0,1,1,0,6,3,1,1,0,0,1,1
4597,1,25.0,1,1,1,0,1,1,0,4,2,0,0,1,0,0,1
4599,1,22.0,0,1,1,1,1,1,0,5,3,1,1,1,0,1,0
4602,1,22.0,1,0,1,0,1,1,0,3,3,1,0,1,0,0,0
4603,0,24.0,1,1,1,1,1,1,0,4,3,1,1,0,1,1,1
4604,0,22.0,1,1,0,0,1,1,1,5,2,0,0,1,0,1,0
4605,0,24.0,1,1,0,0,1,1,0,6,3,0,0,1,1,1,0
4606,1,25.0,1,1,0,1,1,1,0,3,4,1,1,1,1,1,1
4607,0,24.0,1,0,1,1,1,1,1,4,2,0,1,0,0,0,0
4608,0,24.0,1,1,0,1,1,0,0,5,3,0,1,0,0,0,0
4614,1,20.0,1,1,0,1,1,0,1,4,3,0,0,1,1,0,0
4615,1,26.0,1,1,0,1,1,1,0,6,4,0,1,0,0,1,1
4616,0,21.0,1,1,1,0,1,0,1,4,3,0,1,1,1,1,1
4618,1,19.0,1,1,0,0,1,1,0,3,3,1,0,1,0,0,1
4624,1,22.0,1,1,1,0,0,0,1,5,3,0,0,1,0,0,0
4625,1,23.0,1,1,0,0,0,1,0,5,3,0,0,1,1,1,0
4626,0,24.0,1,1,1,0,0,1,0,4,2,0,1,1,1,1,0
4627,0,22.0,1,0,1,1,1,1,0,3,4,1,1,0,1,1,1
4630,0,23.0,0,1,1,0,1,1,0,3,2,1,0,0,1,1,0
4631,0,22.0,1,0,1,0,1,1,0,5,3,0,0,1,1,1,0
4634,0,22.0,1,0,0,0,1,1,1,4,2,0,0,1,0,1,0
4635,0,24.0,1,1,1,1,1,1,1,4,2,0,0,1,0,0,1
4637,0,21.0,1,1,0,0,1,1,0,5,3,1,1,1,0,1,1
4638,0,22.0,1,0,0,1,1,1,1,5,3,0,1,0,1,0,1
4640,1,26.0,1,1,1,1,0,0,1,6,3,1,1,0,1,1,0
4641,1,22.0,1,0,1,0,1,1,0,3,4,1,0,1,1,0,0
4642,1,22.0,1,0,1,1,0,1,0,4,2,1,0,0,0,1,1
4643,1,19.0,1,1,1,0,0,1,0,5,4,0,1,1,0,1,1
4644,1,24.0,1,1,0,0,1,1,0,6,2,0,0,1,1,0,0
4645,0,25.0,1,1,0,1,1,1,1,5,3,1,0,1,0,1,0
4646,0,22.0,1,0,0,0,1,1,0,5,2,1,0,0,1,1,1
4647,1,20.0,1,0,0,0,1,1,1,5,3,1,0,0,1,0,0
4648,1,25.0,1,1,0,0,0,1,0,6,3,0,0,1,0,0,0
4650,0,25.0,0,0,0,1,1,1,0,6,3,1,1,1,0,0,0
4653,1,20.0,0,0,0,0,1,1,1,5,4,1,0,0,1,1,0
4656,1,24.0,1,1,1,0,0,1,0,6,3,0,0,1,1,0,1
4657,1,21.0,1,1,0,0,1,1,1,6,4,1,1,0,1,0,0
4658,0,24.0,1,1,1,0,1,1,0,3,3,1,0,1,1,1,1
4659,1,21.0,1,1,0,1,1,1,1,4,3,1,1,0,1,1,1
4660,1,21.0,1,0,1,0,1,1,0,5,3,1,0,1,1,0,0
4662,0,23.0,0,0,1,0,1,1,1,6,4,0,1,1,0,1,0
4664,0,26.0,1,1,0,1,1,0,0,6,2,1,0,0,0,0,0
4665,0,23.0,1,0,0,0,1,1,1,3,3,1,0,1,0,0,0
4667,0,21.0,1,0,0,0,1,1,1,4,4,0,1,0,1,1,0
4669,0,21.0,1,1,0,0,1,1,1,6,2,1,0,0,1,1,0
4671,0,25.0,1,1,0,1,1,1,0,4,4,0,0,0,0,0,0
4674,0,21.0,1,1,1,0,1,0,1,5,2,1,0,0,1,1,1
4675,0,22.0,1,1,1,1,1,0,0,5,3,1,0,1,0,1,0
4676,1,18.0,1,0,0,1,0,1,0,4,3,1,0,0,1,1,0
4677,1,18.0,1,0,1,1,1,1,1,4,2,0,1,0,0,1,0
4680,1,20.0,1,1,0,1,0,1,0,6,2,1,0,1,1,1,0
4682,0,21.0,1,1,0,0,1,1,1,4,2,1,0,1,1,1,0
4683,0,24.0,1,1,1,0,1,1,0,4,4,0,0,1,1,1,1
4684,1,20.0,1,1,0,0,1,0,0,5,4,0,0,0,1,1,1
4685,0,23.0,1,1,1,1,1,1,0,5,3,0,0,0,0,1,0
4686,0,22.0,1,1,1,1,1,0,1,5,4,1,0,1,0,0,1
4689,0,21.0,1,1,1,0,0,1,1,3,3,0,0,1,0,1,1
4690,0,25.0,1,0,0,0,1,1,1,6,3,1,1,0,1,0,1
4692,0,25.0,1,1,0,0,1,1,1,4,4,1,0,1,1,0,0
4693,0,23.0,0,1,1,0,1,1,1,4,3,1,1,0,1,1,1
4694,1,22.0,0,0,1,1,1,1,1,5,4,0,0,0,1,1,0
4695,0,22.0,1,1,1,1,1,0,1,5,3,0,1,0,0,0,0
4696,1,24.0,1,1,0,0,1,1,1,5,3,0,1,1,0,1,0
4698,0,23.0,1,1,1,1,1,1,0,4,4,1,0,0,1,1,0
4699,0,25.0,1,1,0,0,1,1,1,5,4,0,0,0,0,1,1
4702,0,24.0,0,1,0,0,1,1,0,5,3,0,1,1,0,1,0
4703,0,22.0,1,1,1,0,0,1,1,6,3,0,1,1,1,0,0
4704,0,24.0,0,1,1,0,1,0,0,3,3,0,0,1,1,1,0
4705,1,16.0,0,0,1,0,1,1,1,4,4,0,0,0,0,1,0
4706,0,23.0,1,1,1,1,1,1,0,5,4,1,1,0,1,1,0
4707,0,23.0,1,0,0,0,1,1,1,4,3,1,1,0,0,1,1
4708,0,21.0,1,0,0,0,1,1,0,4,3,1,0,0,1,0,0
4709,0,25.0,1,1,0,1,1,1,0,5,3,1,1,1,0,1,1
4711,1,22.0,1,1,0,0,1,1,1,5,2,1,1,0,0,0,0
4712,0,24.0,1,0,1,0,1,1,1,4,3,0,0,0,0,0,0
4713,0,25.0,1,1,0,1,0,1,1,5,3,0,1,1,1,1,0
4714,1,21.0,0,0,0,0,1,1,1,4,3,0,1,1,0,1,1
4715,0,26.0,1,0,0,1,1,1,0,5,2,1,0,0,1,1,1
4716,0,25.0,1,1,1,0,1,1,1,4,3,1,1,0,1,0,0
4717,0,25.0,1,1,0,0,1,1,0,5,2,0,1,1,0,1,1
4719,0,26.0,0,1,0,0,1,0,1,4,3,0,0,0,0,0,0
4720,0,21.0,1,1,0,1,1,0,0,5,3,0,0,1,1,1,0
4721,0,22.0,1,1,1,0,1,0,1,4,3,1,1,0,1,0,1
4722,0,21.0,1,1,1,1,1,0,1,3,3,0,0,0,1,1,0
4724,0,24.0,1,0,1,0,1,1,1,4,4,1,0,1,1,1,1
4725,1,22.0,1,0,0,0,1,1,0,5,3,1,1,0,1,1,0
4726,0,25.0,1,1,0,0,1,1,0,5,2,0,1,0,1,0,0
4727,1,22.0,1,0,1,1,1,1,0,6,4,1,0,0,0,0,1
4732,1,20.0,1,0,1,1,1,1,0,5,4,1,0,0,0,1,1
4735,0,22.0,1,0,0,1,0,1,1,5,3,0,0,1,0,0,0
4736,0,22.0,1,0,0,0,1,1,1,5,2,0,1,0,1,0,0
4737,1,20.0,1,1,0,0,1,0,1,5,2,0,0,1,1,0,0
4738,0,22.0,1,0,1,0,1,1,0,5,3,1,0,1,0,0,0
4739,0,22.0,1,1,0,1,1,0,0,5,3,1,0,0,0,1,0
4740,1,22.0,1,0,1,1,1,1,1,4,4,1,1,0,1,1,1
4741,1,22.0,1,0,0,0,0,1,0,5,4,1,0,0,0,0,0
4742,0,25.0,1,1,1,0,1,0,0,4,4,1,1,1,1,0,0
4743,1,22.0,1,0,0,0,0,1,0,6,3,0,0,1,1,1,0
4745,0,22.0,1,0,1,0,0,1,0,5,4,0,0,1,1,1,0
4748,0,21.0,1,1,1,1,1,1,1,5,3,0,0,0,0,0,0
4749,1,21.0,1,1,0,0,1,1,0,4,4,1,0,0,0,0,0
4750,1,23.0,1,1,0,0,1,1,1,5,2,1,1,1,0,0,0
4751,0,23.0,1,1,0,0,0,1,0,4,3,1,0,1,1,1,0
4752,0,25.0,1,1,1,0,1,1,0,3,2,0,0,0,1,1,1
4753,0,26.0,1,1,0,1,1,1,0,4,3,1,1,0,0,1,0
4754,1,21.0,1,0,1,0,1,1,0,6,3,1,1,0,0,1,0
4756,0,23.0,0,0,1,1,1,1,0,3,3,0,1,1,0,1,1
4758,1,23.0,1,0,1,0,1,1,0,4,2,0,1,0,1,0,1
4760,0,24.0,1,1,0,1,1,0,1,5,4,1,0,0,1,1,1
4761,0,25.0,1,1,0,0,1,1,1,3,4,0,0,1,0,1,1
4762,1,22.0,0,0,0,1,1,1,0,4,4,1,0,0,0,0,0
4763,0,21.0,1,1,0,1,1,1,0,3,2,0,0,1,1,1,1
4764,0,23.0,1,0,0,1,0,1,1,5,2,0,0,0,0,1,0
4767,0,24.0,1,0,0,0,1,1,1,5,4,1,0,1,1,1,0
4768,1,21.0,1,1,0,1,1,1,0,5,3,0,0,0,0,1,1
4769,1,22.0,1,0,1,0,0,1,1,4,3,1,1,0,0,0,1
4771,1,22.0,1,0,1,1,1,1,1,5,3,0,0,1,1,1,0
4772,0,24.0,1,1,0,0,1,1,0,4,3,0,0,1,1,1,0
4773,0,22.0,1,0,1,0,1,1,0,3,3,1,1,1,1,1,0
4778,1,22.0,1,1,1,1,1,1,1,3,4,1,0,0,1,1,0
4779,1,20.0,1,0,0,0,1,1,1,6,2,1,0,1,1,0,0
4781,0,24.0,1,1,1,1,1,1,1,6,3,1,0,1,0,0,0
4784,0,25.0,1,1,1,1,0,1,0,3,3,1,1,1,1,0,0
4785,0,22.0,0,1,0,0,0,1,1,6,2,1,0,0,1,1,0
4786,0,22.0,1,1,0,0,1,0,0,5,2,0,0,1,1,0,0
4788,1,26.0,1,1,1,0,0,0,0,4,4,1,0,1,1,0,1
4789,0,22.0,1,0,0,0,1,1,0,3,3,0,0,0,0,0,1
4790,0,23.0,0,1,1,0,1,1,0,4,3,1,0,0,1,1,1
4791,0,24.0,1,1,0,1,1,1,1,5,4,1,1,1,0,0,0
4796,1,22.0,1,0,0,0,1,1,0,5,3,1,1,1,0,0,0
4797,1,20.0,1,0,1,0,0,1,1,4,3,1,0,0,1,1,1
4800,0,25.0,0,0,0,1,1,1,1,4,3,0,0,1,1,0,1
4801,1,20.0,0,0,0,0,1,1,1,4,4,1,1,1,1,0,0
4802,1,18.0,1,1,1,0,1,0,1,6,3,1,1,0,1,1,0
4803,0,24.0,1,0,1,1,1,1,0,3,3,0,0,1,0,1,1
4804,1,21.0,1,0,0,0,0,1,1,4,3,0,0,0,0,0,0
4806,0,23.0,0,0,1,1,1,1,1,3,4,0,1,0,1,0,1
4808,1,19.0,1,1,1,0,1,1,0,5,2,1,0,1,0,0,1
4812,0,23.0,1,0,0,1,1,1,1,6,4,0,0,1,0,1,0
4814,1,26.0,1,1,0,1,0,1,0,4,4,1,0,1,0,0,0
4816,0,23.0,1,1,1,0,1,1,0,4,3,1,0,1,1,1,0
4817,1,23.0,1,0,0,0,0,1,0,5,3,1,0,0,0,1,0
4818,0,23.0,0,1,1,0,1,0,1,5,3,0,0,0,1,1,0
4819,1,22.0,0,0,0,0,1,1,1,5,4,1,0,0,0,1,1
4822,0,22.0,1,1,1,1,1,1,1,6,3,0,0,1,1,0,0
4823,1,21.0,1,1,0,0,0,1,0,4,3,1,1,1,0,1,1
4825,1,20.0,1,1,1,0,0,1,0,6,3,0,0,0,1,1,1
4827,1,20.0,1,0,0,0,1,1,0,6,3,1,0,0,0,1,1
4828,1,20.0,1,0,0,0,1,1,1,5,3,0,0,0,0,1,0
4830,0,22.0,1,0,0,0,1,1,0,5,3,1,0,0,1,1,0
4831,1,20.0,1,1,0,0,1,0,0,3,4,0,0,1,0,1,0
4832,0,24.0,1,1,1,1,1,1,0,3,2,0,0,0,0,1,1
4833,1,26.0,1,1,1,0,1,1,0,6,4,0,0,0,1,0,0
4834,0,22.0,1,1,1,0,1,1,0,4,3,1,0,1,0,1,0
4835,0,22.0,1,1,0,0,1,0,0,4,4,1,1,0,1,0,1
4836,0,22.0,1,0,1,1,0,1,1,4,4,1,0,0,1,1,0
4837,0,24.0,0,0,0,0,0,1,0,6,3,0,0,0,1,1,1
4838,1,18.0,1,0,1,0,1,1,0,4,3,1,1,0,0,1,1
4840,1,18.0,1,0,0,0,1,1,0,4,3,0,0,1,0,1,0
4842,0,22.0,1,1,1,0,1,1,0,4,3,0,0,0,1,1,1
4843,1,25.0,1,0,0,0,1,1,1,5,3,0,1,0,1,0,0
4845,1,22.0,1,1,1,1,1,1,1,4,3,1,1,0,0,0,0
4846,1,22.0,1,1,1,0,1,1,0,4,2,0,0,0,1,1,1
4847,0,23.0,1,0,0,0,1,1,0,5,3,0,1,0,1,1,1
4849,0,25.0,1,1,1,0,0,1,0,6,2,0,1,0,0,1,1
4850,1,19.0,0,0,0,1,1,1,1,4,3,0,0,0,0,1,0
4854,0,25.0,1,0,1,0,1,1,1,4,3,0,1,1,1,1,1
4855,0,24.0,1,0,1,0,1,1,0,3,3,0,0,0,0,1,0
4857,1,21.0,1,0,0,1,1,1,0,5,3,0,1,0,0,1,0
4858,0,23.0,0,0,0,0,1,1,1,4,3,0,0,1,0,1,0
4862,0,24.0,1,1,0,0,1,1,1,6,4,0,1,1,1,0,0
4864,0,23.0,1,0,1,0,1,1,1,4,3,0,0,0,1,0,1
4869,0,21.0,1,1,1,0,1,1,0,6,2,0,0,0,1,1,1
4871,0,23.0,1,0,1,0,1,1,1,4,3,1,0,0,1,1,1
4872,0,22.0,0,1,0,1,0,1,0,5,3,1,0,0,0,1,0
4873,1,20.0,1,0,1,1,1,1,0,4,4,1,1,1,0,0,1
4874,0,21.0,0,1,1,1,1,1,1,4,4,1,0,1,0,1,0
4876,0,25.0,0,0,1,0,0,1,1,4,4,0,1,1,0,1,0
4880,0,21.0,1,1,0,0,0,1,1,4,2,1,1,0,1,1,0
4882,0,22.0,1,0,0,0,1,1,0,6,2,1,0,1,1,1,1
4883,0,22.0,1,1,0,0,1,0,1,5,3,0,0,0,1,1,0
4884,1,26.0,1,1,1,0,1,1,1,5,3,0,0,1,1,1,0
4890,0,22.0,1,0,0,0,1,1,1,3,4,0,0,0,1,0,1
4891,1,24.0,0,0,0,1,1,1,1,3,3,1,1,0,1,1,0
4892,1,24.0,0,1,0,0,1,0,1,6,2,0,1,0,0,1,0
4893,0,21.0,1,1,0,0,1,1,1,6,4,0,1,1,1,1,0
4895,1,18.0,1,0,0,1,0,1,0,5,2,1,0,0,1,1,0
4896,1,22.0,1,1,0,1,1,1,1,5,3,1,1,0,0,0,0
4899,1,23.0,0,1,1,1,0,0,0,3,3,0,1,1,1,1,1
4900,1,25.0,1,1,1,0,1,1,1,6,2,1,0,0,1,1,1
4905,1,26.0,1,1,1,1,1,1,0,3,3,0,1,1,0,1,0
4906,0,25.0,0,0,1,0,0,1,0,5,4,0,0,0,0,1,0
4907,1,24.0,1,1,1,1,0,1,0,4,4,1,1,0,1,1,1
4908,0,24.0,1,1,0,0,1,1,0,4,4,0,1,1,1,1,1
4909,1,25.0,1,1,0,0,1,1,1,6,2,0,0,0,1,0,1
4910,1,20.0,0,0,0,0,1,1,1,3,4,1,0,1,0,1,1
4912,0,24.0,1,0,1,0,1,1,0,5,3,0,1,0,0,0,1
4913,0,22.0,1,1,1,0,1,1,0,6,2,0,1,0,1,0,0
4916,0,23.0,1,0,0,0,1,1,1,4,3,1,0,0,1,1,1
4917,0,22.0,1,1,0,1,0,1,0,5,2,0,1,1,1,0,0
4918,0,22.0,1,1,1,0,1,1,0,5,3,0,0,1,1,1,0
4920,0,24.0,1,1,0,1,1,0,0,5,4,1,0,1,1,1,0
4921,0,21.0,1,1,0,1,1,0,0,3,2,0,0,1,1,1,1
4922,1,22.0,0,1,1,0,1,1,1,4,3,1,0,1,1,1,1
4923,0,22.0,1,1,1,0,1,1,0,5,3,1,1,1,0,1,0
4925,1,25.0,1,1,0,0,1,0,1,3,2,0,1,1,1,0,1
4926,0,24.0,1,0,1,0,1,1,1,3,3,0,0,1,1,1,1
4927,1,22.0,0,0,0,0,1,1,1,3,3,0,0,1,0,1,0
4928,0,24.0,1,1,0,1,1,0,1,5,2,0,1,1,1,1,1
4930,0,25.0,0,0,0,1,1,1,0,5,3,1,0,1,1,0,0
4931,0,22.0,1,0,1,0,1,1,1,3,3,0,0,0,1,1,1
4934,1,24.0,0,1,1,0,1,0,1,4,3,1,1,1,1,1,0
4935,1,21.0,1,1,0,0,1,0,0,5,3,0,0,0,1,0,0
4937,1,18.0,1,0,1,0,1,1,1,3,2,0,1,1,0,1,0
4941,0,21.0,1,1,0,0,0,1,1,4,3,1,0,0,0,1,0
4944,0,24.0,1,0,0,1,1,1,1,4,2,0,1,1,1,0,1
4945,1,26.0,1,1,0,0,1,1,0,4,4,0,0,1,1,1,0
4947,1,19.0,0,0,0,0,0,1,1,5,4,0,0,1,1,1,0
4949,0,22.0,1,0,0,1,1,1,0,6,3,1,0,1,1,1,0
4950,0,25.0,1,0,0,1,1,1,0,4,3,0,1,0,0,1,1
4951,0,23.0,1,1,1,0,0,1,1,4,3,0,0,0,1,1,1
4952,0,24.0,1,0,0,1,0,1,0,3,4,0,1,1,1,1,0
4953,0,23.0,1,1,1,0,1,0,0,5,2,0,0,0,1,1,0
4954,1,21.0,0,0,0,0,1,1,0,6,3,0,0,0,0,1,1
4955,0,26.0,1,0,0,0,1,1,0,6,2,1,0,1,0,0,0
4958,1,22.0,1,0,0,0,1,1,1,5,3,1,0,1,1,1,0
4959,0,22.0,1,0,1,0,1,1,0,6,2,0,0,1,1,0,1
4960,0,23.0,1,1,0,0,1,0,1,4,4,0,1,0,0,1,0
4961,1,20.0,1,0,0,1,0,1,0,6,3,1,0,0,1,0,0
4963,1,18.0,1,1,0,1,0,1,0,3,3,0,0,0,1,0,0
4964,1,20.0,1,0,1,1,1,1,1,4,3,1,1,1,1,1,0
4965,0,22.0,1,0,1,0,1,1,1,3,2,0,1,1,0,1,0
4966,1,22.0,1,1,0,0,1,1,1,3,4,1,0,0,0,0,0
4967,1,18.0,1,1,1,1,0,1,1,4,2,1,0,1,1,0,0
4968,0,23.0,1,1,0,0,1,1,1,3,4,1,1,0,0,1,0
4970,0,22.0,1,1,0,1,0,1,0,5,3,0,0,1,1,0,1
4971,0,22.0,1,0,0,1,1,1,1,4,3,1,0,1,1,1,1
4972,1,17.0,1,1,1,0,0,1,1,3,3,0,1,0,0,1,0
4973,0,21.0,0,1,1,0,1,1,1,6,2,0,0,0,0,0,0
4974,0,26.0,1,1,1,1,1,1,0,4,2,0,1,0,1,0,0
4975,0,22.0,1,0,1,1,0,1,1,5,3,1,0,1,1,0,0
4977,0,22.0,1,1,0,0,0,1,1,5,2,0,1,0,0,1,0
4978,0,22.0,1,0,0,0,1,1,1,6,2,0,0,0,1,1,1
4979,0,22.0,1,1,1,0,1,1,0,5,2,1,1,1,0,0,0
4980,0,24.0,1,1,1,0,1,0,1,5,4,0,1,1,0,0,1
4981,1,22.0,1,0,1,0,1,1,1,6,2,0,0,0,1,0,0
4982,0,24.0,1,0,1,1,1,1,0,4,3,0,0,0,1,0,1
4983,1,22.0,1,0,0,1,1,1,0,5,2,0,1,1,1,0,1
4984,0,24.0,1,1,1,0,1,1,1,4,2,0,0,1,0,1,1
4988,1,20.0,1,0,0,0,1,1,0,4,3,0,1,1,0,0,1
4989,0,22.0,1,1,1,0,1,0,0,4,3,1,0,1,0,1,0
4990,0,21.0,1,1,0,1,1,0,1,6,3,0,0,1,1,0,1
4992,0,23.0,1,1,1,0,1,1,1,4,3,1,1,1,1,1,0
4993,0,21.0,1,1,1,0,1,1,0,3,2,0,1,0,1,0,1
4996,1,20.0,1,1,1,1,1,1,0,3,3,0,0,0,0,1,1
4998,1,22.0,1,1,0,0,1,0,0,5,3,0,1,1,1,1,1
4999,0,24.0,1,0,0,0,1,1,1,4,2,1,0,1,1,1,0
5000,0,22.0,1,1,0,0,1,1,1,3,3,0,0,0,0,0,0
5001,0,23.0,1,0,0,0,1,1,0,3,2,1,0,0,0,1,0
5003,0,26.0,0,1,1,0,1,1,0,4,3,1,0,0,1,1,0
5004,0,24.0,1,0,0,1,1,1,1,4,3,0,0,1,1,0,1
5007,1,23.0,1,1,1,0,0,0,1,4,3,1,0,0,0,1,0
5009,0,24.0,1,1,0,1,1,0,1,4,3,1,1,1,0,1,1
5011,0,26.0,1,1,0,0,1,1,0,4,3,0,1,1,1,1,1
5015,1,24.0,1,1,0,0,1,1,1,4,2,0,0,0,0,1,0
5016,0,22.0,1,1,0,0,1,0,1,6,4,0,1,0,0,1,0
5018,1,22.0,1,0,0,0,1,1,1,3,2,1,0,1,1,1,0
5019,1,22.0,1,0,0,0,0,1,0,3,4,0,0,0,1,0,0
5020,0,22.0,1,0,1,0,1,1,1,4,3,1,1,0,1,0,0
5022,1,20.0,1,0,1,1,0,1,1,4,2,0,1,0,0,0,1
5024,1,20.0,1,0,1,0,1,1,0,4,3,0,0,0,0,1,1
5028,0,25.0,0,0,0,0,1,1,1,3,3,1,1,0,0,0,0
5030,0,22.0,1,0,0,1,1,1,1,5,4,1,0,1,1,1,0
